
---------- Begin Simulation Statistics ----------
simSeconds                                   0.024490                       # Number of seconds simulated (Second)
simTicks                                  24490424000                       # Number of ticks simulated (Tick)
finalTick                                 24490424000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    363.06                       # Real time elapsed on the host (Second)
hostTickRate                                 67454687                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     689396                       # Number of bytes of host memory used (Byte)
simInsts                                    100000003                       # Number of instructions simulated (Count)
simOps                                      109473161                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   275433                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     301525                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         48980849                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.489808                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.041614                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       116298375                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   175357                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      113972316                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   2529                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              7000558                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          16787611                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 683                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            48938217                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.328902                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.955681                       # Number of insts issued each cycle (Count)
system.cpu.dcache.tags.avgOccs::cpu.data     0.972317                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::total        0.972317                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.occupanciesTaskId::1024         8192                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.ageTaskId_1024::0           16                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::1          160                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::2         1075                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::3         6555                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::4          386                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.tagAccesses           68416784                       # Number of tag accesses (Count)
system.cpu.dcache.tags.dataAccesses          68416784                       # Number of data accesses (Count)
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  24490424000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.decode.idleCycles                 17085933                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles               7970940                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                  23168525                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles                385817                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                 327002                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved              9313749                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                 26930                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              121071303                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                107607                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           113524213                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         21502359                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        23168479                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       15665750                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            2.317727                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads      406649639                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites      56902901                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegWrites             0                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     117499114                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites     61384611                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          38834229                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     41850945                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites       349177                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numVecRegReads            16                       # Number of times the vector registers were read (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           12347494                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      30755763                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                  707826                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   20                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles           115                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           17                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                  17729652                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                254888                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           48938217                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              2.526628                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.145825                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 24437820     49.94%     49.94% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  2839740      5.80%     55.74% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  3513608      7.18%     62.92% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  2300513      4.70%     67.62% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  2498922      5.11%     72.73% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  1802602      3.68%     76.41% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  1259521      2.57%     78.98% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  1969566      4.02%     83.01% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  8315925     16.99%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             48938217                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             110909199                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             2.264338                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           23060859                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.470814                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     17828389                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       17728851                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          17728851                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      17728851                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         17728851                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst          801                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total             801                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst          801                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total            801                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst     58221000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total     58221000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst     58221000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total     58221000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     17729652                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      17729652                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     17729652                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     17729652                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000045                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000045                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000045                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000045                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 72685.393258                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 72685.393258                       # average overall miss latency in ticks ((Tick/Count))
